10535,342
14904,589
14175,532
11721,373
13397,502
11921,423
13812,539
14890,576
13462,502
14455,545
11278,409
12790,466
9727,265
11897,395
13375,531
15972,689
16629,678
13909,540
10916,335
15733,648
14825,627
11204,350
10636,367
12791,454
12672,436
13713,558
15207,621
13857,555
12207,379
15529,585
10249,322
11659,343
12535,421
15893,644
14098,520
14035,558
14462,568
10592,352
13371,481
14106,541
13085,465
13146,476
14245,584
15796,665
12103,431
12517,453
12939,452
13202,480
9972,292
14556,573
13555,479
12886,491
12805,516
13123,456
13575,488
10155,290
11366,388
12510,422
14855,584
13497,471
11239,398
12149,410
12915,514
11066,360
13939,581
14929,595
13865,538
14226,540
14029,525
13944,546
13587,522
17015,738
12661,468
15048,557
13183,498
15592,649
10784,358
14560,592
13449,481
13635,516
13249,467
14855,570
17065,720
11201,417
12516,472
10832,328
14134,532
12715,455
13699,458
13483,520
12677,457
13698,481
13025,465
13724,503
10423,317
14097,523
14090,592
12672,434
12922,498
12252,426
10962,327
14315,535
17580,793
15241,585
12323,427
14115,541
13984,546
12406,438
13838,533
14388,534
16129,625
13742,512
14273,533
11730,407
13106,478
14792,590
12386,426
9334,257
15350,631
13354,484
13985,540
12220,411
13679,502
13454,501
13953,536
13185,466
14305,514
15173,598
13731,485
13451,471
16003,681
13467,487
13405,500
13665,477
12991,483
13003,491
12348,422
14607,474
13550,510
11204,355
16759,721
13860,570
12060,432
12457,441
11305,376
16774,710
14398,538
12023,413
15804,631
17470,692
11759,369
12774,414
13262,480
12918,460
15825,619
15863,660
14482,524
13229,476
11643,379
13345,447
13712,573
12195,444
15069,603
15863,610
13530,493
12865,475
12480,449
16199,682
11163,373
10450,350
12764,423
13874,522
12917,464
11933,430
14391,573
14600,530
13987,525
12629,443
13410,499
14443,548
13023,451
13585,515
12155,414
11733,395
14121,517
12910,472
14390,553
12941,455
13607,545
12494,437
14355,530
14757,535
12545,441
14016,524
15043,540
12345,422
13171,495
13562,499
11220,346
14250,522
12044,436
13760,487
14821,604
11207,345
11390,375
14534,563
12897,484
11801,391
14892,578
15264,623
14537,547
13196,465
12053,405
15565,596
11484,386
12093,397
12665,464
13918,495
13068,454
11709,420
16425,654
15275,603
14647,566
10525,324
15199,576
15193,571
12793,467
13713,480
13521,506
13012,489
12795,432
16648,705
13845,513
13617,497
14831,548
14389,528
14172,512
12935,460
13912,515
12261,457
14256,528
16371,662
12797,460
14589,538
10256,302
15869,620
13283,472
13675,508
13858,502
16886,705
14074,557
12514,441
14834,586
13152,436
15497,572
10465,313
10443,340
14643,574
10878,366
11844,426
14579,515
12894,494
12407,438
13798,504
12082,423
14369,531
13487,506
12500,455
14321,560
10727,325
17049,739
12293,433
14333,570
13408,500
16073,642
13800,503
16806,706
14361,574
9512,238
14712,586
18367,766
12133,447
13103,462
12304,444
13858,537
12914,441
14932,606
15558,616
14801,552
13681,516
15639,652
12294,438
16209,652
12590,407
14372,527
11785,378
18409,837
15148,606
15560,653
11525,401
8991,265
12281,391
13262,497
13987,535
14223,532
12719,406
12816,412
15445,591
14919,578
12361,414
13726,482
12851,441
14653,578
12349,430
12951,481
11618,388
13105,463
10881,331
13520,516
13113,496
14136,517
12949,428
15969,696
15120,605
12976,440
11671,356
12484,413
9812,292
13470,468
15170,585
12346,430
12482,429
15450,641
14734,542
12681,452
13400,443
14434,532
11266,339
15378,619
12672,438
15724,608
12953,431
12607,461
15785,609
14093,536
15011,581
12042,401
11296,372
12667,424
14673,569
17145,700
12519,462
13015,507
11312,354
13332,469
13257,517
13573,482
13331,491
13576,487
15246,616
9096,264
12359,462
13698,526
16029,673
17920,778
12078,424
12908,477
15095,593
12709,474
11718,421
14002,504
9651,282
16331,666
12083,424
19000,841
14038,499
12017,464
11310,366
13855,517
11228,369
12635,430
12640,390
12811,445
14567,574
14921,559
13664,530
15507,631
12888,467
14430,598
13720,525
13189,508
13550,497
14868,564
14329,566
15982,624
13264,483
14794,608
12799,437
15021,557
13905,514
16311,665
13088,432
14227,544
12881,478
14489,549
13071,467
10941,321
14237,514
13766,537
16692,645
14105,532
12002,437
12617,434
13708,526
14616,589
13349,497
14109,510
12760,422
13345,471
14518,582
11114,377
10081,304
13644,503
10287,309
12924,428
13444,482
11994,379
16105,692
11487,376
14891,658
12665,460
11613,408
13307,514
14473,543
14177,514
10136,326
11641,392
12959,448
12208,476
14471,582
14254,499
13764,512
13697,471
15226,594
13667,514
14556,563
13851,518
13704,481
15148,608
13160,489
12109,417
11109,374
12556,442
13252,496
16330,654
12644,439
15213,585
12962,492
16433,677
16030,677
11912,387
12186,412
11740,414
13148,458
12918,508
11463,418
13394,490
12469,439
11145,377
14189,526
12359,435
14855,593
15584,637
13562,498
16199,685
12440,432
13148,481
13084,464
12969,454
12008,436
11584,373
14557,602
9986,330
9978,316
16333,651
11899,423
16375,706
13063,454
12605,470
14692,590
16618,620
11641,400
13665,522
15810,625
12858,478
11246,370
12307,445
13468,497
13107,472
13771,520
14066,505
12328,448
16583,675
13338,492
11962,388
13399,521
13317,506
15563,594
12194,436
16049,678
13519,467
15625,607
10751,348
13396,497
15019,587
9985,316
13443,488
13775,484
16056,673
13098,517
12012,442
12545,438
16380,660
15918,677
12863,416
12988,481
14770,556
14383,557
12494,438
14779,575
16511,766
12860,492
15223,609
14671,530
13285,491
13066,515
14874,610
13775,494
13309,491
12396,432
15005,560
12927,441
13566,497
13830,577
12626,438
13536,459
13767,506
12097,429
11466,425
11267,411
16090,694
12380,431
12673,429
13059,464
13743,514
12713,445
13543,546
14801,606
12160,431
11061,343
13344,506
12820,500
14489,593
12053,423
12251,398
13976,558
12189,422
12149,429
11071,395
13584,502
11788,431
13409,534
12120,457
14116,535
14451,523
11193,350
12797,472
14697,590
10775,318
12866,452
13871,547
15112,619
13953,529
14899,578
13458,537
15836,642
15453,621
13110,457
11625,404
17495,755
13254,514
12328,358
14222,563
12744,443
12405,442
14536,563
13869,537
12627,439
13770,501
14901,577
14944,627
12355,450
11830,406
14316,533
12332,439
