14980,565
14958,579
15052,613
11976,432
15089,599
12711,454
17009,669
14865,567
14916,585
17930,768
11884,406
12740,416
13815,523
14618,546
15562,582
11867,422
16142,652
15876,633
13585,484
12171,409
11057,387
15566,592
13861,522
15482,591
14408,516
12186,431
10515,356
13051,476
12244,408
11352,378
12238,425
12962,482
14596,525
14344,572
17167,704
12236,413
11758,429
13514,489
15343,606
10426,330
11792,412
12584,465
15559,634
15237,595
10035,311
13613,515
11514,380
12070,426
12752,469
15162,597
14687,574
11820,395
12520,491
9957,264
12306,405
14365,495
12483,439
13933,534
17769,768
15915,613
13379,464
11631,376
10991,322
11614,338
14255,580
13693,491
14361,549
14522,571
12118,456
14378,533
11528,419
13588,484
14333,529
13794,543
12878,472
12023,440
13382,488
13599,504
15946,667
11146,377
14578,578
11393,395
15720,614
15574,699
14079,532
12505,470
12120,408
14674,580
14312,544
15002,590
13115,479
15492,571
11641,385
12003,411
11217,355
13527,457
13460,515
13592,498
13299,472
16554,653
12211,427
10810,345
12860,441
16911,726
12454,395
11024,411
15068,591
13372,466
12411,414
10105,340
12481,478
13261,500
14118,546
12956,415
13160,442
15739,666
14230,544
15958,662
10554,361
12550,463
11427,359
14954,618
12701,480
12281,421
13709,557
13014,501
12307,410
13319,502
16583,678
12599,488
14382,562
15444,607
13628,551
11550,383
10402,329
16384,690
11986,372
15384,621
13340,479
13035,466
14666,550
15491,598
13596,467
12354,436
14475,572
14128,548
12512,446
14260,539
14977,566
11769,437
14526,572
12945,515
11659,378
14044,533
15716,650
13999,533
10909,379
14705,542
13249,512
13367,483
15215,601
14696,546
9717,291
12452,464
12039,390
13932,520
16564,702
16034,688
13947,517
14027,541
12624,426
10290,290
14292,526
13288,494
14245,529
13720,499
13254,490
14030,510
14940,606
12470,429
15507,585
13335,433
14430,522
13607,552
14366,494
14873,581
13953,510
11768,373
14594,556
12076,400
13924,454
13830,519
15008,552
11835,387
11568,380
12104,439
12827,428
12082,417
11702,402
15790,604
14227,541
13500,455
12983,492
13101,480
12396,443
13055,492
13593,520
13660,509
13091,460
12820,473
13794,505
12432,419
13491,521
10544,329
12310,459
12744,420
15583,617
13240,493
13684,502
13384,486
14728,592
11506,388
12817,473
15403,634
13452,463
14173,553
12233,421
12055,430
10907,390
13615,531
13808,504
12310,430
14783,569
10960,368
13463,467
17745,735
13098,465
11658,386
13832,537
13764,531
13356,455
14921,582
11939,404
12700,453
13228,488
14337,548
14350,509
13190,446
12407,443
12590,414
11676,388
11041,335
12334,420
13062,496
15572,700
14551,571
15076,579
12154,407
13335,462
10139,308
13622,541
10823,361
14366,560
11344,410
13760,529
14527,569
13234,463
11971,449
12985,433
14018,514
13279,525
15551,626
12363,435
15097,659
13314,488
13283,469
12165,395
13859,518
13774,515
15175,658
14130,513
12222,435
10150,280
14459,527
9569,305
16864,765
12498,453
12603,453
14667,547
12775,447
12488,426
11217,351
13679,491
12410,432
12457,420
16674,688
11774,413
12296,409
13210,482
12873,448
16142,681
14240,498
14440,585
14300,572
12436,409
14055,526
12947,485
14583,530
16925,700
12623,458
13410,470
14270,503
12836,449
14359,562
11927,349
11546,368
14452,534
15752,638
13088,492
12509,443
13726,528
13539,482
12322,425
15970,616
13522,488
11570,377
13606,515
12949,491
16861,728
13594,496
15390,573
13544,490
13646,517
14529,577
10215,356
13992,532
12799,479
14871,584
15642,639
13636,513
12639,441
13413,515
12136,416
11427,426
12779,427
14644,541
15713,648
15256,610
11776,397
15310,599
12564,418
16381,694
13893,542
10616,329
11105,379
11690,401
13022,459
13756,532
14201,527
14112,529
15808,625
13565,484
11163,391
15072,591
13571,482
16501,674
14230,557
13183,492
14532,612
11626,355
13084,474
15339,619
13659,497
13659,454
14823,588
12970,437
12951,486
14490,531
11791,431
13725,452
13720,489
12391,399
14327,587
12421,397
12756,459
11831,441
12979,496
9562,275
13242,456
13253,502
14861,560
13904,515
11149,372
13451,472
8817,255
13792,486
12818,443
12894,472
14218,534
14486,558
11991,411
10541,321
14414,572
12299,457
12624,462
15212,563
13969,535
12617,436
15620,611
13827,537
15799,663
13637,492
12791,448
13920,496
15858,656
16524,682
13885,522
15565,605
11607,348
14074,544
14781,588
11989,411
13767,518
13948,535
13270,509
13621,465
12484,459
11700,441
11813,408
15415,613
13989,542
12571,431
11931,395
12495,458
12540,458
12485,439
14939,599
14498,555
11476,399
12305,443
14217,526
11322,313
12512,418
12436,427
16053,634
10652,323
14653,583
11008,369
14138,506
12797,474
16055,660
12607,442
11560,398
12087,429
14445,575
10789,343
12964,465
16719,716
10196,297
16954,716
14892,582
15582,605
13588,493
11158,347
14299,558
14113,515
12511,423
9718,277
14578,552
13017,512
14674,583
15192,585
13202,517
15607,646
11471,386
15075,589
14177,531
12891,452
12826,448
11973,414
13473,493
14756,542
13370,490
14230,501
11559,394
12631,428
15476,641
12356,437
17030,705
14147,516
13241,463
14551,519
12885,471
11461,406
10839,360
15437,622
17102,745
12948,471
12911,482
14732,592
12224,405
15622,566
12379,440
11876,380
12462,437
10946,348
14040,492
15213,624
12046,404
13568,500
14473,544
13127,456
14301,552
12553,433
17991,778
14784,561
13184,492
10310,310
16358,705
14713,566
12631,448
15815,624
11934,399
12125,422
14252,551
14257,571
10387,331
12701,437
13539,508
15769,569
13647,525
12949,468
15614,581
13280,487
13066,470
15703,655
12162,446
14516,528
14990,625
13907,495
11126,367
12519,436
14772,568
14327,569
13127,444
12614,427
14722,598
11840,391
11901,414
16076,706
12204,427
14021,552
13509,515
14526,531
16830,699
10253,323
15348,639
10448,303
14692,553
12525,449
13000,470
15313,618
16475,623
13428,550
13608,487
13925,513
10114,359
14303,567
12287,443
13131,496
12405,459
12298,428
13061,472
13180,462
15840,608
12832,421
12982,473
16560,679
11748,413
12616,421
14748,586
12265,425
12710,437
9683,293
12693,420
12708,467
11392,383
13029,446
14224,494
16068,725
15147,637
17715,767
11592,404
15834,624
12931,486
12043,437
13085,502
14825,589
14459,552
14042,556
15025,548
12764,484
14614,551
14662,576
14233,533
15378,602
13763,520
12162,423
14145,537
15154,579
10767,341
11714,435
13854,505
14051,494
13857,489
13333,490
12747,482
15848,629
14612,568
14624,555
11748,408
13593,496
14668,588
14097,497
15268,578
14010,519
14451,553
12986,447
14468,521
13210,510
12697,464
13862,542
12484,461
11039,304
13438,479
17059,670
14899,575
15208,587
12288,418
11766,411
13766,534
15997,643
15230,633
12956,437
14111,533
13586,553
13608,535
15572,578
16558,662
12903,507
12707,460
11036,367
12584,429
10680,347
10607,352
11356,354
12018,453
13786,528
15528,608
14602,577
13277,496
14735,574
11863,393
15376,648
11436,380
17022,715
11047,332
14111,545
12768,470
12709,447
10613,333
13570,482
13336,481
17217,741
15448,613
11318,383
14301,546
16126,617
13177,441
16560,711
11065,373
13229,477
13704,552
18918,808
17813,744
15375,609
14203,579
12027,420
15896,655
13923,490
13201,470
11939,397
14397,533
12161,439
9250,263
14945,578
17441,758
11811,406
15647,590
15197,622
13157,481
13344,474
12529,434
12884,469
13275,489
12847,483
12874,492
12094,439
11764,401
19046,881
14903,595
12974,465
13472,510
13627,536
15719,639
12591,439
14047,550
13309,493
14289,543
12844,462
11092,386
14929,594
12591,472
15095,609
13972,503
11818,399
14808,626
13733,505
13330,452
13162,463
13619,526
13305,488
12710,427
13443,523
10593,334
13926,552
